video_id,title,channel_title,channel_id,published_at,category_id,thumbnail,view_count,like_count,comment_count
Wb_tI98FT9E,Honoring Those Who Gave All: Memorial Day Cookout | Sharing Recipes,thepressleygirls,UC0o2n1IkGL93VmbTtVrtbsg,2026-05-30T22:55:59Z,10,https://i.ytimg.com/vi/Wb_tI98FT9E/default.jpg,22963,2363,238
LAiFBnpMwiE,Finding Latte A New Home 🐶🩷,imofficialm,UCmxKY7zmlhC-ZRLzrYjf61Q,2026-05-29T23:53:14Z,24,https://i.ytimg.com/vi/LAiFBnpMwiE/default.jpg,34425,2655,513
VBIviOmzppA,"hanging & resetting my life 🌟🫧🚕 (routines, updates, baking dot cakes, NYC trip, + more!)",Sara Carrolli,UCqtjdWqX85SKxVwCRgaJbkw,2026-05-31T14:34:40Z,22,https://i.ytimg.com/vi/VBIviOmzppA/default.jpg,27073,1866,76
Vc1RX7-xLcg,I have to move back to Jamaica 🇯🇲 ,Alicia Kim,UCzq-GBe1v0fkptsNnVr6DHQ,2026-05-30T23:10:52Z,22,https://i.ytimg.com/vi/Vc1RX7-xLcg/default.jpg,39421,3168,192
s8bNrCMxA4A,"Planting Sumac, Serviceberry Hedge & So Many Plants…..",Visit Our Garden,UCABd-G-yaqjdqob1cfeM93A,2026-05-27T09:30:34Z,26,https://i.ytimg.com/vi/s8bNrCMxA4A/default.jpg,35001,3489,268
E3-JLQvfZP0,packing up our house got more emotional than expected…,The Stewart Fam,UClqb063g490oxAxD7wxANaA,2026-05-24T21:00:20Z,22,https://i.ytimg.com/vi/E3-JLQvfZP0/default.jpg,96651,6457,284
s0ThYc9LFLA,"girls trip to Anna Maria island: golfcarting, sunrise swims, and chaos",Natalie Zacek,UCdaxSc8XWgjRJ1saDlr7JNQ,2026-05-24T14:02:09Z,22,https://i.ytimg.com/vi/s0ThYc9LFLA/default.jpg,112427,3075,155
XP9G40eZbWY,NEW HOME UPDATE! + FULL FAM CHAI TIME ❤️ - S3E112,Aary Vlogs,UCJDi0rEMsc3dsF3H18p3XIQ,2026-05-30T10:16:52Z,22,https://i.ytimg.com/vi/XP9G40eZbWY/default.jpg,347386,8422,463
-QeSsRqdQUY,HOUSTON TO FRANCE...  MY FULL TRAVEL DAY VLOG !,Life As Nique,UCkd3JAKRLQ-Bo7uxJDazu2Q,2026-05-26T18:20:02Z,24,https://i.ytimg.com/vi/-QeSsRqdQUY/default.jpg,45202,2665,142
yl9g0EcMnEA,Are We Quitting YouTube? | The Truth,Elsa Rhae & Barron,UCaXSPxQxctfY_7smdTVkK6w,2026-05-27T22:00:06Z,22,https://i.ytimg.com/vi/yl9g0EcMnEA/default.jpg,57169,6980,471
ppbqgbwJGy8,An alarming 2am FaceTime call...,JesssFam,UCpE_yAyidJKIsv8mnX1VYzA,2026-05-31T04:53:06Z,22,https://i.ytimg.com/vi/ppbqgbwJGy8/default.jpg,31133,1568,70
ehRAvdhS6CI,درد دل + ویدیوهای قدیمی,Mia Plays,UC3Uv6kBh55Jx0Ou0C7-Gudg,2026-05-28T07:48:45Z,24,https://i.ytimg.com/vi/ehRAvdhS6CI/default.jpg,246980,4919,8380
4TRlYbXODR0,My Inlaws Will Buy Us A New House🥹This Will Be Our New Journey!🏠,MariaRose Vlog,UCRb0eSuerIIJo8d_hnPiK_w,2026-05-30T02:43:21Z,22,https://i.ytimg.com/vi/4TRlYbXODR0/default.jpg,69845,2399,405
Bgk9EZT8Fjs,Seoul much fun in Korea,Stas Karanikolaou,UCMHKlaUOwMvgZ339zcjEI2A,2026-05-26T21:08:42Z,22,https://i.ytimg.com/vi/Bgk9EZT8Fjs/default.jpg,163245,5198,210
FV7bTAdMqLs,2 Hours of Gardening in 26 Minutes,Jacques in the Garden,UC2UruAEdaagf4JdtnMP-LrQ,2026-05-27T18:43:56Z,27,https://i.ytimg.com/vi/FV7bTAdMqLs/default.jpg,39317,2185,97
RT2UnBjhv1g,I GOT MY WEDDING TRIAL HAIR/MAKEUP DONE! THESE ARE MY RESULTS👰🏻‍♀️,Bri & Fern,UCnB4LOZe6Dc5JUH9EoaHhKQ,2026-05-28T20:23:28Z,1,https://i.ytimg.com/vi/RT2UnBjhv1g/default.jpg,26964,863,139
P6r3VhfbF7o,Chill Days In Houston | Gym Consistency + Grad Party + Memorial Day BBQ | Gina Jyneen,Gina Jyneen,UCBv95rZbQBPJs0lkyd7nmdg,2026-05-28T21:28:06Z,26,https://i.ytimg.com/vi/P6r3VhfbF7o/default.jpg,28456,1777,146
mCkD0dK-BZ0,Estamos Viviendo Nuestros Duelo 🖤 - Ruthi San ♡,Ruthi Family Vlogs,UCOBx8y7hTi0q7AGaZEqPKKg,2026-05-18T13:12:12Z,24,https://i.ytimg.com/vi/mCkD0dK-BZ0/default.jpg,908535,60923,13685
Ss6n9msUjhE,Homebody in New York | An introvert's ideal way of recharging after a busy week is eating alone,Michelle Choi,UCqJODva8CJ_JTbi5ssC2L-g,2026-05-28T00:49:35Z,26,https://i.ytimg.com/vi/Ss6n9msUjhE/default.jpg,209007,6564,94
9FIXmOph3sU,"weekend vlog: life with a puppy, realistic days, thrifting for Europe + solo beach day",Emma Marie,UC3eQ_-7h-6jsqh4Mb7XzfiQ,2026-05-26T20:00:32Z,22,https://i.ytimg.com/vi/9FIXmOph3sU/default.jpg,46480,1922,229
BWC8aFdoazA,The Heat Is On! Road Trips and Familiar Faces! EP. 89! ,A new life in central France,UCKeBic3ELwe6siJH7pIw0-A,2026-05-30T21:00:06Z,24,https://i.ytimg.com/vi/BWC8aFdoazA/default.jpg,39853,8462,231
tXPfbPckCN8,"I’m Leaving London Again, But I Need To Explain Why",Evan Edinger,UCT7H_xchRHaT9zr5GalIZVA,2026-05-31T17:00:34Z,27,https://i.ytimg.com/vi/tXPfbPckCN8/default.jpg,97792,7450,509
wdcgk7VwVrM,We Had Nothing To Wear 🤯 GRWM for Our First Night Out Together + Spa Day with Mom | VLOG#2255,Forever Family Vlogs,UCCavka0AbNklF4cqfaiwqEA,2026-05-27T18:00:27Z,1,https://i.ytimg.com/vi/wdcgk7VwVrM/default.jpg,44864,1056,27
Q__amtSXNx8,I’m installing walls in my container house!,Building a Dream ,UCLsXn6fY9cRgxYfCFgT1D_w,2026-05-31T10:00:13Z,22,https://i.ytimg.com/vi/Q__amtSXNx8/default.jpg,63198,5713,159
XahtBaEMfCs,These Looksmaxxing Family Vloggers Are BEYOND Disturbing...,Crooked Timber,UC4HRlp7zs7UpIFM67eGjhow,2026-05-27T20:48:06Z,22,https://i.ytimg.com/vi/XahtBaEMfCs/default.jpg,74571,2969,425
WdvoB9G96Os,ASÍ FUE MI CITA PRENATAL A LAS 39 SEMANAS | ¿Inducción? + haul de último momento 🤰,DinaStars,UCzkdyqNEPDzoiaCXwQQxdWw,2026-05-31T18:00:06Z,22,https://i.ytimg.com/vi/WdvoB9G96Os/default.jpg,28892,2929,112
EMc_uwYv8Do,"Memorial Day, Is My Arm Okay, Pictures from Granny's & Wisdom from the Comments",Celebrating Appalachia,UCP87Uu3q9IDUpEl1xr8-VQA,2026-05-25T23:26:09Z,22,https://i.ytimg.com/vi/EMc_uwYv8Do/default.jpg,28800,2494,373
4oDsp3ChWUw,"productive week at home: cooking, workouts & prepping for our first store opening",Paige Lorenze,UCiBm-VyAD9rud1xBgyl-fUQ,2026-05-26T17:36:34Z,10,https://i.ytimg.com/vi/4oDsp3ChWUw/default.jpg,80076,2081,223
TT2RkwF7cY4,Food Prices Are About to Surge… Start Growing NOW,Self Sufficient Me,UCJZTjBlrnDHYmf0F-eYXA3Q,2026-05-31T11:23:36Z,26,https://i.ytimg.com/vi/TT2RkwF7cY4/default.jpg,42189,4286,594
