video_id,title,channel_title,channel_id,published_at,category_id,thumbnail,view_count,like_count,comment_count,tags,duration
U7FmhQlulyU,SEM 7-1 🤬 Rejogando a Copa de *2014* até trazer o HEXA ⭐⭐⭐⭐⭐⭐,Bit Fut,UClJ3ZVn2upHmGdUfq1cakVg,2026-06-02T13:52:14Z,20,https://i.ytimg.com/vi/U7FmhQlulyU/default.jpg,136660,12848,271,"['bit fut', 'bitfut', 'bit fute', 'bitfute', 'bit', 'fut', 'fute', 'carreira', 'modo carreira', 'copa', 'copa do mundo', 'copa 2026', 'copa do mundo 2026', 'brasil', 'brasileiro', 'brazil', 'seleção', 'selecao', 'selecao brasileira', 'selecao brasil', 'brasileira', 'seleça', 'selessao', 'nova seleção', '2014', 'copa de 2014', 'copa 2014', '2014 copa', 'copa do mundo 2014', 'brasil 2014']",PT22M57S
tRUyqB4pu3w,"DESCANSE EM PAZ, AMIGO... *Brookhaven",Yaszoca,UC_1ft6mNbuf9I-MXW9MC-gg,2026-06-02T21:30:06Z,20,https://i.ytimg.com/vi/tRUyqB4pu3w/default.jpg,37459,1850,409,[],PT16M31S
q8d0L8Z94II,Sobrevivi 100 Dias no Modpack Mais Hostil do Minecraft (Beyond Depth) - O FILME,Lokolow,UCE__4o434lPi0cWaPetXdnQ,2026-06-02T21:00:08Z,20,https://i.ytimg.com/vi/q8d0L8Z94II/default.jpg,50314,5247,115,"['100 dias', '100 dias minecraft', '100 dias no minecraft', 'sobrevivi 100 dias', 'sobrevivi 100 dias no minecraft', 'sobrevivendo 100 dias', 'minecraft', 'minecraft survival', 'survival minecraft', 'lokolow', 'loco low', 'lokolow 100 dias', 'loco low 100 dias', 'minecraft 100 dias', 'mod samurai minecraft', '100 dias beyond depth', 'modpack dificil', 'modpack rpg', 'rpg modpack', 'minecraft mods', 'mods minecraft', '100 dias mods', 'mods minecraft 100 dias', 'modpack hostil', 'Beyond depth']",PT1H5M52S
brnDoO-s_Oo,MINÉRIOS SÃO BAÚS NO MINECRAFT,Apuh,UCAu_v9w-BXFtg1NAnB-JgVg,2026-06-02T22:30:13Z,20,https://i.ytimg.com/vi/brnDoO-s_Oo/default.jpg,39421,6989,134,"['apuh', 'minecraft']",PT19M51S
AI6txcZHsf0,RESUMO E OPINIÕES DOS PRINCIPAIS ANÚNCIOS DO STATE OF PLAY JUN/2026,GAMERLLIL Games,UCdT2O-uNe6_mwhIxt8VvFDw,2026-06-02T23:06:09Z,20,https://i.ytimg.com/vi/AI6txcZHsf0/default.jpg,24150,2475,439,"['god of war', 'novo god of war', 'god of war laufey', 'god of war laufey trailer', 'gamerlil', 'sumer game fest ao vivo', 'marvel wolverine', 'marvel wolverine traiuler', 'new god of war', 'kena game', 'STATE OF PLAY', 'PLAYSTATION', 'GAMERLLIL GAMES', 'STATE OF PLAY AO VIVO', 'state of play 2026', 'evento da sony', 'state of play 2026 gamerllil games', 'state of play 2026 ao vivo', 'state of play 2026 cobertura ao vivo', 'state of play 2026 live', 'state of play 2026 jogos', 'gamerllil games']",PT14M36S
tPfruORkVrw,ATHOS DISFARÇADO DE BLOCOS NO ESCONDE ESCONDE,Athos,UC6P6SvP2arhEdJ9Pg8qwP2A,2026-06-02T13:30:10Z,20,https://i.ytimg.com/vi/tPfruORkVrw/default.jpg,201481,2976,76,"['minecraft', 'athos', 'athos gamer', 'minecraft pe', 'bedrock', 'java', 'pocket edition', 'maniqueft', 'ÚLTIMO', 'ganha', 'disfarce', 'bloco']",PT12M4S
eeA33UrQYhE,PERDIDO NA FAVELA - Roblox,Puckzito,UCGC1X0y-Mwjve6uunIl_7zg,2026-06-02T15:00:20Z,20,https://i.ytimg.com/vi/eeA33UrQYhE/default.jpg,57340,1964,139,[],PT13M51S
pK90leCeLjo,STATE OF PLAY Cobertura COMPLETA Ao vivo! Wolverine confirmado! God of War vem?,Combo Infinito,UC_GqAJpzUzTkXzTIXBYXk1w,2026-06-02T23:03:28Z,20,https://i.ytimg.com/vi/pK90leCeLjo/default.jpg,46797,3654,75,"['state of play', 'playstation state of play', 'state of play live', 'state of play ao vivo', 'playstation showcase', 'evento playstation', 'cobertura state of play', 'state of play 2026', 'marvel wolverine', 'wolverine ps5', 'marvel wolverine gameplay', 'wolverine trailer', 'god of war trilogy remake', 'god of war remake', 'god of war remastered', 'kratos', 'santa monica studio', 'jogos playstation', 'anúncios playstation', 'live games', 'evento gamer', 'cobertura completa state of play', 'combo infinito', 'videogames']",PT3H58M4S
3vaXig5klo8,"DIA 2 COPA CREATIVE SQUAD (mini game Vulcão, MEGA Build Battle, Murd3r)",Tonigon,UCukwGwBD-pAbGzoJo6ZXPtQ,2026-06-02T23:31:56Z,20,https://i.ytimg.com/vi/3vaXig5klo8/default.jpg,133819,5605,60,[],PT7H35M24S
rsfQulOBlO0,ESCOLHA A OPÇÃO DE IDADE ou CAIA DA TORRE!,MarceloBlox,UCPqHMjR66fFOByu3tP7yFdQ,2026-06-02T21:00:02Z,20,https://i.ytimg.com/vi/rsfQulOBlO0/default.jpg,30588,1008,57,"['marcelodrv', 'dudaberud', 'marceloblox', 'dudablox', 'marcelo e duda', 'marcelo e duda jogando roblox']",PT12M5S
86mkoNLMn7s,DESPERTEI A CREATION NO BLOX FRUITS,Gelado,UCISqpZ9C5-WLSTotZLqVjBg,2026-06-02T19:32:13Z,20,https://i.ytimg.com/vi/86mkoNLMn7s/default.jpg,45518,1360,95,[],PT22M38S
wZjc04v4-uY,Duelo De Espadas INVISÍVEL No Roblox! Com Os Guri,Souzones,UCK3NkZPs0BurxabhtnSDa3g,2026-06-02T21:00:29Z,20,https://i.ytimg.com/vi/wZjc04v4-uY/default.jpg,45504,4869,105,"['games', 'melhores momentos', 'momentos engraçados', 'jogos engraçados', 'games engraçados']",PT42M39S
1rqJA1R_-Xw,MINHA PRIMEIRA VEZ NO BUILD A RING FARM,Lucas Clash ON,UCUouM5ZRqZoFNzUvpDeYNGQ,2026-06-02T21:52:30Z,20,https://i.ytimg.com/vi/1rqJA1R_-Xw/default.jpg,54327,2714,167,[],PT14M37S
YDE1KgXgBEo,A HISTORIA DO COMANDANTE DUTRA! Dos 0 AOS 60 ANOS! (GTA 5 RP),Skorpion Gamer,UCHDV3JN5aqxAy9hwTTVHJow,2026-06-02T15:00:25Z,20,https://i.ytimg.com/vi/YDE1KgXgBEo/default.jpg,69444,3840,171,"['Skorpion', 'SkorpionGamer', 'Gamer', 'Scorpion', 'Skorpion Gamer', 'GTA V', 'EASTER EGG GTA 5', 'EASTER', 'EGGGTA', 'GTA 5 ONLINE', 'MODO HISTORIA', 'lugares secretos', 'GTA 5 MODS', 'MODS', 'evoluindo carros', 'skorpion gamer evoluindo carros', 'evoluindo carros gta', 'carros estranhos gta', 'skorpion gamer carros estranhos', 'super carros skorpion gamer', 'carros gta', 'carros gta 6', 'gta 6', 'GTA 5 RP', 'SKOPRION GTA RP', 'FELIPE SACOLA', 'MORRO DO SACOLA', 'EVOLUINDO CARRO GTA RP', 'SUPER CARRO GTA 5 RP', 'CARROS DOS PAISES']",PT15M42S
8oGd9WjGpEw,HOMELANDER VIROU um PESADELO ATERRORIZANTE!... no Gmod Esconde Esconde,Bitgamer,UCHggIF2Ee-OqgIgtYihoBiQ,2026-06-02T21:54:56Z,24,https://i.ytimg.com/vi/8oGd9WjGpEw/default.jpg,38248,2995,101,"['Gmod', 'garrys mode', 'bit', 'bit gamer', 'bitgamerr', 'bit gamerr', 'garrys mod', ""garry's mod"", ""garry's mod mentira"", 'gmod da mentira', 'gmod da zueira', 'gmod com amigos', 'skin gmod', 'batata quente', 'batata quente gmod', 'batata quente garrys mode', 'momentos engraçados gmod', 'gmod funny moments', 'garrys mod funny moments', 'jazzghost', 'jazz ghost', 'amigo do jazzghost', 'bitgamer']",PT12M21S
6HnkMxm-HeM,SUPER BEAR ADVENTURE 🧸 foi INVADIDO pela 🐧 GUGU GAGA PENGUIN,ALEC GO! #games,UCYkjBwZBgKTPuTLf_o4qcqw,2026-06-02T14:00:36Z,20,https://i.ytimg.com/vi/6HnkMxm-HeM/default.jpg,63087,5214,485,"['alec go', 'alike go', 'alic go', 'alecgo', 'alek go', 'alikego', 'a like go', 'canal alec go', 'alec go super bear adventure', 'super bear adventure', 'super bear adventure mod', 'super bear adventure gugugaga', 'gugugaga penguin', 'gugu gaga penguin', 'gugugaga pinguim', 'gugu gaga pinguim', 'super bear adventure penguin mod', 'gugu gaga penguin mod', 'baaren', 'snow valley', 'yeti super bear adventure', 'super gugugaga adventure', 'gameplay em português', 'alec go games', 'super bear adventure gameplay walkthrough']",PT22M16S
4fNA_n0SMwM,FOMOS ENTERRADOS VIVOS no Minecraft! 😱,Cadres,UCbWYmIdZ2hpVMpPhRI9pI5Q,2026-06-02T12:00:00Z,20,https://i.ytimg.com/vi/4fNA_n0SMwM/default.jpg,204529,2176,55,[],PT14M
zYgwXkBKzzE,Já coloquei a nova lápide herói no nível MÁXIMO! pior heroi?,Artube Clash,UCtGTfdYlG-B6SgeRiaf61CA,2026-06-02T21:21:51Z,20,https://i.ytimg.com/vi/zYgwXkBKzzE/default.jpg,53352,4463,282,"['qual melhor deck', 'qual deck usar', 'como melhorar no clash royale', 'artube', 'artube clash', 'assac0106', 'clash royale', 'deck morteiro', 'ao azar', '3.0', 'mega deck', 'deck toxico', 'TOP 1', 'deck do top 1', 'log bait', 'Mago de gelo', 'novo deck', 'meu novo deck', 'muita skill', 'mega cavaleiro', 'gigante eletrico', 'mago', 'double prince', '3 mosqueteiras', 'log', 'logbait', 'só feitiços', 'aoazar', 'bernard chong cup', 'bilhete dourado', 'Mineiro bombado', 'Nova atualização', 'emote agora', 'nivel 16', 'predict', 'xbesta', 'coletor']",PT34M27S
-SY_cjyjsrQ,ATIRE PARA SALVAR AS PESSOAS DOS ZUMBIS ou MORRA!!,BETO GAMER,UCPl_3zCQnCB4Iv79UD_i-5A,2026-06-02T23:12:30Z,20,https://i.ytimg.com/vi/-SY_cjyjsrQ/default.jpg,23205,3238,64,[],PT19M21S
CsZ3_YFbuh8,EU TO SOZINHA EM CASA... MAS O QUE É ISSO ATRÁS DE MIM??,Play Guima,UCUaUhkLyJCgVOMB8YOKSN8g,2026-06-02T22:17:34Z,20,https://i.ytimg.com/vi/CsZ3_YFbuh8/default.jpg,32392,2352,589,"['guima', 'play guima', 'play guiminha', 'play quina', 'quina', 'guiminha', 'jogos', 'games', 'jogos gratuito', 'gratuito', 'gameplay']",PT18M9S
_ZyNpRNzQy4,ESCAPE NO PARKOUR DE PLÁSTICO BOLHA,Tex HS,UCH2958aySlHIuMzpUE8Xe9A,2026-06-02T13:00:18Z,20,https://i.ytimg.com/vi/_ZyNpRNzQy4/default.jpg,97027,3714,309,"['Tex', 'Tex HS', 'Canal Tex', 'Jogo', 'Game', 'Gameplay', 'Roblox', 'Chocolate', 'Doce', 'Bubble Wrap', 'Plástico Bolha']",PT23M50S
J3moL48ZrkA,Fizemos uma BATALHA de ILHAS com AMIGOS no minecraft,Kass & KR,UC9Qu6o04oTf-b2acahQVk1g,2026-06-02T14:45:10Z,20,https://i.ytimg.com/vi/J3moL48ZrkA/default.jpg,84451,2198,39,[],PT18M27S
yjjLQnOQ3Eo,SUBI o COLT do ZERO PARA o PRESTÍGIO 1 em 2 HORAS no COMBATE!,VTzim BS,UCxE6ZS-LlEx6kIshZnpUxxg,2026-06-02T17:30:51Z,20,https://i.ytimg.com/vi/yjjLQnOQ3Eo/default.jpg,48247,2970,69,"['Brawl stars', 'lucas clash on', 'PitBullFera', 'emerick', 'Tio gus', 'Buller', 'Gustovow', 'Mali brawlstars', 'Ro#Brawlstars', 'César-elq', 'Supercell', 'guillevgx', 'cryingman', 'braw stars funny montage', 'Coach cory', 'gelli clash', 'mini games', 'bruno19', 'kairon19', 'brawl memes', 'o melhor', 'mini-game', 'mini game', 'mon stars', 'LAZ', 'Snoopy-braw stars', 'gellones', 'Aegon', 'de', 'darryl', 'vtzin', 'vtzimm', 'guile vgx', 'divertido', 'vitim', 'vitin', 'griff', 'mapas']",PT25M38S
VnrgZDOO6J0,SONIC e AMY FORAM CORROMPIDOS no ROBLOX!,Sonic e Amy,UCOt3zeELnGIKK37mvsZzjmg,2026-06-02T21:46:39Z,20,https://i.ytimg.com/vi/VnrgZDOO6J0/default.jpg,27125,257,12,[],PT24M43S
sP08Yu9kjnc,TRAIDO pelo GOJO e ENTÃO ME TORNEI o FEITICEIRO INFINITO Minecraft !,TREVOR,UCFyoQVryRKUxWpROdGpJWGw,2026-06-02T14:00:32Z,20,https://i.ytimg.com/vi/sP08Yu9kjnc/default.jpg,53889,2536,104,"['TREVIN', 'Trevor', 'tevo', 'Tevin', 'Minecraft', 'minecraft trevor', 'Minecraft Engraçado']",PT19M27S
rP1UxznZWHo,ESSE QUASE PAROU MEU CORAÇÃO... | Until They Burn,MaxMRM GAMEPLAY,UCJ8GQ_SNb-33m_BluT4TTlw,2026-06-02T14:20:08Z,20,https://i.ytimg.com/vi/rP1UxznZWHo/default.jpg,51358,9786,264,"['until they burn', 'until they burn game', 'until they burn gameplay', 'maxmrm', 'until they burn maxmrm', 'until they burn ptbr', 'maxmrm terror', 'indie horror game', 'jogo indie', 'jogo indie de terror', 'jogo de terror', 'gameplay de terror']",PT45M40S
G3446aHt0KY,O FINAL EMOCIONANTE de A Memoir Blue!,Gabriel e Shirley - Games,UCymE80p2pHiTP4Xye327CVA,2026-06-02T20:00:29Z,24,https://i.ytimg.com/vi/G3446aHt0KY/default.jpg,33527,1845,148,[],PT15M22S
