video_id,title,channel_title,channel_id,published_at,category_id,thumbnail,view_count,like_count,comment_count,tags,duration
2FHebsn5g3A,Esse abraço pode SALVAR a NOSSA COPA.,Nerfando Futebol,UC7hZAMorul3OfjwGUaPYtjA,2026-06-01T14:00:32Z,17,https://i.ytimg.com/vi/2FHebsn5g3A/default.jpg,415063,,629,"['Nerfando Futebol', 'Nerfando fut', 'noticias de futebol', 'futebol', 'magalhaes penalti', 'magalhães', 'magalhaes x psg', 'magalhaes arsenal', 'gabriel magalhaes x psg', 'gabriel magalhaes penalty', 'gabriel magalhaes e marquinhos', 'gabriel magalhães arsenal', 'gabriel magalhães', 'gabriel magalhães brasil', 'marquinhos', 'marquinhos psg', 'marquinhos abraca gabriel magalhães', 'marquinhos abraça gabriel', 'seleção brasileira', 'copa do mundo', 'brasil x panamá', 'brasil', 'brasil hexa', 'copa', 'seleção brasileira copa 2026']",PT1M11S
tO43tc9C9AA,O TORCEDOR BRASILEIRO HOJE😂🇧🇷 #futebol #humor,MlkJhoow,UCQl_tA8zkPRmD5lIvmGuBJw,2026-06-01T01:43:59Z,17,https://i.ytimg.com/vi/tO43tc9C9AA/default.jpg,321073,11946,64,[],PT12S
FyTp2Uo8OrA,Como um competidor tão leve conseguiu chegar onde quase ninguém consegue?,Guilherme Vieira,UCrnwCG9LVpV3cS8wNnbzqLQ,2026-05-27T15:15:14Z,2,https://i.ytimg.com/vi/FyTp2Uo8OrA/default.jpg,978307,62143,260,[],PT1M7S
jtVSaQKQ_ow,O que vc precisa saber antes da copa do mundo começar 👀🌎,Kaiozin Futebol ⚽️,UCQ6CxY2mfU7gWTTSc70lv0w,2026-05-28T15:37:45Z,17,https://i.ytimg.com/vi/jtVSaQKQ_ow/default.jpg,1076213,80720,879,"['Copa', 'Futebol', 'Football', 'Shorts']",PT1M19S
9ON49J7L5ac,o ANJO de PARIS 🥹 #luisenrique #psg #futebol,"Fala, Busolli.",UCvAJMN3y13co_J5DXdVmRYA,2026-05-30T19:13:42Z,17,https://i.ytimg.com/vi/9ON49J7L5ac/default.jpg,818634,48603,428,"['Luis Enrique', 'PSG', 'Futebol']",PT1M45S
OXxUh_VkUcE,James Rodriguez Prime ⚽️🔥 #futebol #jamesrodriguez #colombia #copadomundo #jogador,Victor 24 horas,UC3b6Rvhs9SMAORrfjiLdH4Q,2026-05-28T22:20:24Z,17,https://i.ytimg.com/vi/OXxUh_VkUcE/default.jpg,978638,50289,586,[],PT1M1S
dTSejvlFG6s,😱🔥 #olimpiadas  #esporte  #atletismo  #usainbolt  #corrida,dose of talent,UC9-5n6f6Hen7aG9PJn1ZNyw,2026-05-27T20:32:15Z,22,https://i.ytimg.com/vi/dTSejvlFG6s/default.jpg,843784,45188,83,[],PT1M4S
SnMNisEsMro,BRAZIL X PORTUGAL WORLD CUP SONG 2026 DANCE BATTLE #football #worldcup  #footballchallenge #ronaldo,IZ-Editz,UCGYJZJekk9p_qvPfxNjTxmQ,2026-05-30T12:00:29Z,17,https://i.ytimg.com/vi/SnMNisEsMro/default.jpg,2883453,,1071,[],PT59S
_VJPUR0yALA,CR7 VINGOU SEU AMIGO QUE FOI HUMILHADO POR NEYMAR!,DonSports,UC2Or6g2H5NFD5SFyiWMLQHQ,2026-05-26T16:00:29Z,17,https://i.ytimg.com/vi/_VJPUR0yALA/default.jpg,1017887,22825,172,"['futebol', 'donsports', 'don sports', 'real madrid', 'barcelona', 'manchester city', 'messi', 'cristiano ronaldo', 'neymar', 'lamine yamal', 'mbappe', 'vini jr', 'raphinha', 'real betis', 'antony', 'arsenal', 'liverpool', 'psg', 'champions league', 'premier league', 'melhores momentos', 'skills e gols']",PT17S
pRRcu2Tcptk,OLIMPIADAS COM SUCO LIBERADO FOI UM FRACASSO ! #natação #atletismo #corrida #enhancedgame,OH MAGRÃO ,UC3f1mnBspneKtSN0kGIBqWw,2026-05-29T17:21:42Z,17,https://i.ytimg.com/vi/pRRcu2Tcptk/default.jpg,916863,72776,1108,[],PT1M39S
Ve3Qkv_xJGQ,O RAIO CAIU 4 VEZES KKKKKKKKK,Cogue12,UCKiY4DGUEs5WSiO8QpvVS7w,2026-05-29T20:00:31Z,24,https://i.ytimg.com/vi/Ve3Qkv_xJGQ/default.jpg,500856,29291,410,"['boina', 'boina react', 'react do boina', 'boina futebol', 'cogue12', 'cogue', 'cogue boina', 'boina cogue']",PT19S
UBxNRBF9_5U,Ronaldo chuta a bola de fogo! 🔥,Fut Nove ,UCHtrzOuJEKWu5YwQnou1HVA,2026-05-21T19:00:33Z,20,https://i.ytimg.com/vi/UBxNRBF9_5U/default.jpg,3518878,207966,838,[],PT43S
m5vNJhQx0w4,DIFERENTES JOGADORES NO HINO:,Biel Boni,UCr4Yc_6i-WNrK8cct1nyVCw,2026-05-26T19:37:21Z,23,https://i.ytimg.com/vi/m5vNJhQx0w4/default.jpg,1087903,31350,182,[],PT23S
EgLO86TjLzg,Alex fala da CHEGADA de DANIEL ALVES no SÃO PAULO! 😱 #futebol #saopaulo #futebolbrasileiro,Reflexão dos Craques,UC9e3kla2I9BbBxGQi4Gz-Iw,2026-05-29T22:00:13Z,24,https://i.ytimg.com/vi/EgLO86TjLzg/default.jpg,457342,,196,"['futebol', 'resenha', 'historias', 'jogadores', 'craques', 'risadas', 'auge', 'podcast', 'cortes']",PT41S
hyPbBxu7uwI,Vini Jr & Donnarumma 💔,OffsideShorts90,UC7CwK6wXXYQZDgAP08QyfOw,2026-05-26T01:12:42Z,22,https://i.ytimg.com/vi/hyPbBxu7uwI/default.jpg,7635217,169616,797,[],PT19S
v8a0PwriZxw,MINI RONALDINHO 😍⚽,90+Magic,UC6nPOpUxXW5szLaQq7Isckw,2026-05-20T13:06:20Z,17,https://i.ytimg.com/vi/v8a0PwriZxw/default.jpg,2044450,25900,79,"['90+Magic', '@90_plus_Magic', 'football', 'soccer', 'ronaldinho']",PT18S
Cacc0_3BecQ,Moments Jesus PROTECT ✝️#jesusprotects  #faithshield #viralvideo #holyguard #edittrend #ultra,FETA,UCjS831GghDIQntD6h9Na5YA,2026-05-30T06:51:54Z,22,https://i.ytimg.com/vi/Cacc0_3BecQ/default.jpg,10920488,,1790,[],PT51S
IPgWUVjF3ro,PARA ONDE VÃO AS BOLAS QUANDO O JOGO TERMINA?🤯,GDFootX,UCJdyEfHUYhiuk9kJa3fwvRQ,2026-06-01T21:41:14Z,17,https://i.ytimg.com/vi/IPgWUVjF3ro/default.jpg,290141,,9,[],PT33S
wfwhPfi6HEw,O balão confundiu o goleiro 🎈,Jara BR!,UCfdGNjiMY4sTDTH6Les6s-w,2026-06-01T22:55:23Z,22,https://i.ytimg.com/vi/wfwhPfi6HEw/default.jpg,194579,4526,10,[],PT16S
ggfjYDUHeG0,Who Did It Better? PSG or Arsenal? 😳,Celine Dept,UC1a2ZCw7tugRZYRMnecNj3A,2026-05-30T10:00:30Z,17,https://i.ytimg.com/vi/ggfjYDUHeG0/default.jpg,4215769,126949,710,[],PT30S
tJNjuyeRPGg,This Trick Shot Almost Made Him QUIT,Dude Perfect,UCRijo3ddMTht_IHyNSNXpNQ,2026-05-25T18:55:41Z,17,https://i.ytimg.com/vi/tJNjuyeRPGg/default.jpg,37329391,996931,1455,"['dudeperfect', 'dude perfect basketball', 'dp', 'dude perfect pickleball', 'pickleball', 'pickleball trickshot', 'pickleball trick shot', 'pickleball trick shots', 'crazy pickleball plays', 'pickleball highlights', 'best pickleball players', 'family friendly', 'ping pong', 'soccer', 'ping pong trick shot', 'dude perfect trick shots', 'christian Alshon', 'christian alshon pickleball', 'major league pickleball', 'pro pickleball', 'best pro pickleball players', 'coby cotton trick shots', 'coby cotton', 'impossible wall']",PT1M6S
hNZuIPcFxWY,Roberto carlos curve shoot☠️🔥,Rafsenzo Editzz,UCRWDa5fRH_7-pI04x6K3U0A,2026-05-29T11:38:06Z,20,https://i.ytimg.com/vi/hNZuIPcFxWY/default.jpg,6126641,100388,1319,[],PT10S
6T7qWBHupqY,O Santos QUEIMOU o Robinho Jr!,Tete Resenha,UCFrPEtzMAcEtjiKpfJ_rkKw,2026-05-25T21:12:15Z,17,https://i.ytimg.com/vi/6T7qWBHupqY/default.jpg,1119722,51479,560,[],PT26S
Rs_rDqyeFQk,Quando Messi conheceu o professor,Futebol com Histórias,UCCQvoNvt1Z9Oj3uN8VrTaIQ,2026-05-25T12:21:36Z,17,https://i.ytimg.com/vi/Rs_rDqyeFQk/default.jpg,1325001,57693,310,[],PT17S
rQlBtOmndoM,BRASIL X PANAMÁ JOGO AO VIVO - DIRETO DO ESTÁDIO - SELEÇÃO BRASILEIRA AO VIVO,BTB SPORTS OFICIAL,UCvsPgR_Dfe8tXWzSVteasqw,2026-06-01T00:41:07Z,17,https://i.ytimg.com/vi/rQlBtOmndoM/default.jpg,2010806,12259,11,"['brasil x panamá ao vivo com imagens', 'seleção brasileira ao vivo com imagens', 'panamá ao vivo com imagens', 'caze tv ao vivo', 'ge tv ao vivo', 'globo ao vivo', 'futebol ao vivo', 'jogo ao vivo', 'assistir futebol ao vivo', 'caze tv', 'ge tv', 'jogo da seleção hoje', 'maracanã', 'onde assistir', 'neymar', 'rayan', 'endrick', 'brasil en vivo', 'brazil live', 'cbf tv ao vivo', 'jovem pan esportes', 'brasil ao vivo', 'seleçao brasileira ao vivo', 'tnt sports brasil', 'live jon vlogs', 'espn brasil', 'brasil ao vivo hoje']",PT6H22M4S
EBfuDQj0MBc,O ANCELOTTI ERROU FEIO AO DAR A CAMISA 9 PRA MATHEUS CUNHA! 😶,Vinsi Sports,UCwuCXmu6M1PMzY0LYouysBQ,2026-05-31T20:09:39Z,22,https://i.ytimg.com/vi/EBfuDQj0MBc/default.jpg,312472,11531,34,"['vinsisports', 'futebol', 'vinsi sports', 'O ANCELOTTI ERROU FEIO AO DAR A CAMISA 9 PRA MATHEUS CUNHA! 😶', 'matheus cunha', 'matheus cunha brasil', 'matheus cunha manchester united', 'matheus cunha comemoração', 'ancelotti', 'carlo ancelotti', 'ancelotti brasil', 'brasil', 'brasil copa do mundo', 'seleção brasileira', 'cunha brasil', 'cunha manchester', 'endrick', 'neymar', 'vini jr', 'brasil x panama', 'brasil melhores momentos']",PT29S
BtDKhxgecuM,BARROU O BANDEIRÃO DO FLAMENGO NO JOGO DO BRASIL!!,Gonze Neles,UCeIfd5LezG2S1gt95W6IXyg,2026-06-01T01:03:18Z,17,https://i.ytimg.com/vi/BtDKhxgecuM/default.jpg,339749,9870,1293,[],PT24S
Amc2XhUYkq4,Aquela ideia das torcidas organizadas unidas na torcida acho que vai dar red... 💀 #futebol #brasil,Magia do Fute,UCHb5MnKJz1OgvXjJZO0CElQ,2026-06-01T01:00:25Z,17,https://i.ytimg.com/vi/Amc2XhUYkq4/default.jpg,254922,8730,724,"['flamengo', 'fluminense', 'brasil', 'meme', 'funny', 'engraçado', 'futebol', 'fut', 'viral', 'skills', 'skill', 'copadomundo', 'copa', 'selecaobrasileira', 'seleçãobrasileira', 'botafogo', 'vasco', 'neymarjr', 'neymar']",PT16S
r8iUxXiIsbk,Qual País Marcou MAIS GOLS em Copas: Brasil ou Outros?,LowIQ,UCV7a7b9CmIcVsJuBJNQfekA,2026-06-01T23:00:11Z,22,https://i.ytimg.com/vi/r8iUxXiIsbk/default.jpg,298569,21759,85,[],PT1M39S
