video_id,title,channel_title,channel_id,published_at,category_id,thumbnail,view_count,like_count,comment_count
JJGA55ayaPM,@Bl.07860 HOW TO FIX YOUR CRACKED PHONE SCREEN!😱 #shorts,Duslivreacts,UC9mRiGIPy-xjENJCuNQDV2g,2026-05-08T02:31:55Z,20,https://i.ytimg.com/vi/JJGA55ayaPM/default.jpg,945482,71202,1657
zC9WNY6KzyU,Server PC vs Minecraft #nasapc #threadripper #gamingpc #custompc,Kayjayohpcs,UCdZknTFjRnKZT9Xtt7d3Vgg,2026-05-26T05:40:03Z,22,https://i.ytimg.com/vi/zC9WNY6KzyU/default.jpg,98940,8273,584
vXNIpv2p45M,Troubleshoot sensor error O2,TM.Mechanic,UCH4Y_hiSPVFcBpM_EJr88rw,2026-05-20T14:00:04Z,22,https://i.ytimg.com/vi/vXNIpv2p45M/default.jpg,1415654,7451,45
ixbBLJH8myY,The Bravia 7 II Might Be TOO Good -- Review,CalebRated,UCGQ3yQ0mbQqO6bY6eqsbjGQ,2026-05-27T16:00:27Z,28,https://i.ytimg.com/vi/ixbBLJH8myY/default.jpg,156979,6382,668
XPH8qY3C_TY,Why Do Electrical Plugs Have Holes in the Prongs?,Simple Things - Surprising Histories,UCHbQhoiP-819_MmVTohgcQQ,2026-05-29T17:30:00Z,27,https://i.ytimg.com/vi/XPH8qY3C_TY/default.jpg,125338,4625,126
JrNK9dr5Cbw,I Made a Playstation 2 Portable,James Channel,UCx6cailiCkg_mlMM7JX5yfA,2026-05-22T12:38:13Z,20,https://i.ytimg.com/vi/JrNK9dr5Cbw/default.jpg,423656,21123,2762
e0Dlr07jfjA,Why Tech Companies Are Quietly Cancelling AI Data Centers,Economy Media,UCc8q4B1bj-668LMHyNXnTxQ,2026-05-22T16:30:05Z,27,https://i.ytimg.com/vi/e0Dlr07jfjA/default.jpg,595443,13421,1621
9ApnC4yM0Ok,Fake iPhones Just Hit Another Level...,Phone Repair Guru,UCCOrp7GPgZA8EGrbOcIAsyQ,2026-05-27T16:10:25Z,28,https://i.ytimg.com/vi/9ApnC4yM0Ok/default.jpg,1156984,28811,964
C9nLlzgtG3I,A customer is going viral after sending his PS5 to a repair shop,Trendy News USA,UCB-IKc_R2066DHFhOvMUGKA,2026-05-10T20:49:01Z,22,https://i.ytimg.com/vi/C9nLlzgtG3I/default.jpg,774066,36007,6873
G4BNDFXHYxM,El ERROR que destruye tu TV nueva en segundos 📺❌,Cosas Raras,UCafgI1OxzXdBzgnMhpqlAJQ,2026-05-26T10:09:00Z,22,https://i.ytimg.com/vi/G4BNDFXHYxM/default.jpg,1524928,52644,109
ZoYeJwN7Rkw,NVIDIA Partner Wants to Put Mini Data Centers in Your Yard,GNCA - GamersNexus Consumer Advocacy,UCgGw5WSITWvDISNjydXPW3A,2026-05-27T22:51:37Z,28,https://i.ytimg.com/vi/ZoYeJwN7Rkw/default.jpg,144333,10820,3787
kp7DDwLx6Uo,APPLE SKIPPING THE IPHONE 18!? #apple #iphone18 #iphoneleaks,SarahGrace,UCLVihavmaUONy0SeOX_F7aw,2026-05-26T17:26:57Z,24,https://i.ytimg.com/vi/kp7DDwLx6Uo/default.jpg,273241,18105,198
h1lApTaVWOg,Cleaning Keyboard Lifehack! 😯 @iamisim,DNZio Plus,UCnrrbLMsE2OohMQLsA78UpQ,2026-05-07T15:01:19Z,24,https://i.ytimg.com/vi/h1lApTaVWOg/default.jpg,3373535,100628,373
SbT-Hd5LtGA,"Nvidia's NEW PC Chip Is Here, But Tesla AI5 Is 40x Stronger – Game Over?",Tech Revolution,UC0N26wTaBU1fQc1x-eusWvA,2026-05-31T12:00:29Z,22,https://i.ytimg.com/vi/SbT-Hd5LtGA/default.jpg,27715,735,40
rVUBIzOwci8,"FREE Apps We ACTUALLY Use | What's On Our (iOS, Android, Mac, Windows)",The Studio,UCG7J20LhUeLl6y_Emi7OJrA,2026-05-27T22:23:56Z,28,https://i.ytimg.com/vi/rVUBIzOwci8/default.jpg,274016,11874,507
F3uBjb6xm3I,My FAVORITE Non-Tech Products,Nathan Espinoza,UCkSVnUZq3q14lVajaQAlLpA,2026-05-19T19:48:06Z,28,https://i.ytimg.com/vi/F3uBjb6xm3I/default.jpg,491144,27270,230
